hhid,quarter,cluster,HholdID,personid,s1aq1_gender,s1aq2_ role_in_household,s2aq3_highest_level_of_education,s4aq40a_occupation,s4aq42_occupation_type_registration,s4aq44_occupation_place,s1aq4y_age,s1aq9a_tribe,s1bq5a_region of stay,s1aq5_marital_status
417918,2022Q4,179,18,2,Female,Other relative,Middle,MIXED FARMER CULTIVATING CASSAVA MAIZE BEANS AND REARING GOAT AND SHEEP,Private Informal,Own land / farm,56,Ewe,,Widowed
418007,2022Q4,180,7,2,Female,Spouse (Wife/Husband/Living together),0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,36,Ewe,Volta,Informal/living together
418007,2022Q4,180,7,1,Male,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,41,Ewe,Volta,Informal/living together
418005,2022Q4,180,5,1,Female,Head,JSS/JHS,MIXED FARMER CULTIVATING COCOA CASSAVA AND YAM AND REARING GOATS,Private Informal,Own land / farm,38,Ewe,,Informal/living together
318102,2022Q3,181,2,3,Male,Child (Son/Daughter),0,MIXED FARMER CULTIVATING GROUNDNUTS YAM CASSAVA AMD REARS GOAT,Private Informal,Own land / farm,39,Gurma,Oti,Married (Customary/Traditional)
318117,2022Q3,181,17,7,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING GOATS AND CHICKEN,Private Informal,Own land / farm,35,Ewe,,Informal/living together
318118,2022Q3,181,18,2,Female,Spouse (Wife/Husband/Living together),0,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING GOATS,Private Informal,Other land / farm.,31,Guan,Northern.,Married (Customary/Traditional)
318118,2022Q3,181,18,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING GOATS,Private Informal,Other land / farm.,40,Guan,Northern.,Married (Customary/Traditional)
318117,2022Q3,181,17,1,Male,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING GOATS AND CHICKEN,Private Informal,Own land / farm,42,Guan,Northern.,Married (Customary/Traditional)
318117,2022Q3,181,17,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM AND REARING GOATS AND CHICKEN,Private Informal,Own land / farm,40,Guan,Northern.,Married (Customary/Traditional)
418416,2022Q4,184,16,1,Female,Head,Middle,MIXED CROP FARMER CASSAVA AND SWEET POTATO,Private Informal,Own land / farm,60,Ewe,,Divorced
418412,2022Q4,184,12,2,Male,Spouse (Wife/Husband/Living together),JSS/JHS,MIXED CROP FARMER CULTIVATING SWEET POTATO AND CASSAVA,Private Informal,Own land / farm,46,Ewe,,Informal/living together
418414,2022Q4,184,14,1,Male,Head,Tertiary - Post graduate certificate / diploma,MIXED FARMER CULTIVATING TOMATOES OKRO AND REARING GOATS,Private Informal,Own land / farm,66,Ewe,Volta,Married (Customary/Traditional)
119707,2022Q1,197,7,1,Male,Head,Middle,CROP FARMER AND RAISING OF LIVESTOCK,,Home,78,Akan,Central.,Married (Civil/Ordinance)
220913,2022Q2,209,13,3,Male,Child (Son/Daughter),Tertiary - Bachelor's Degree,MAXED CROP FARMER AND REARING OF GOATS,Private Informal,Own land / farm,22,Akan,,Never married
622609,2023Q2,226,9,1,Female,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,62,Ewe,Volta,Widowed
622605,2023Q2,226,5,3,Female,Child (Son/Daughter),Primary,MIXED FARMER CULTIVATING MAIZE AND CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,24,Ewe,Eastern,Never married
522609,2023Q1,226,9,1,Female,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT,Private Informal,Own land / farm,62,Ewe,Volta,Widowed
622605,2023Q2,226,5,2,Female,Child (Son/Daughter),JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,26,Ewe,Eastern,Never married
722605,2023Q3,226,5,2,Female,Child (Son/Daughter),JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,26,Ewe,Eastern,Never married
522605,2023Q1,226,5,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,53,Ewe,Eastern,Separated
722605,2023Q3,226,5,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT,Private Informal,Own land / farm,54,Ewe,Eastern,Separated
622606,2023Q2,226,6,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,49,Ewe,Volta,Widowed
622609,2023Q2,226,9,2,Male,Child (Son/Daughter),JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,23,Ewe,,Married (Customary/Traditional)
522606,2023Q1,226,6,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,48,Ewe,Volta,Widowed
622605,2023Q2,226,5,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,54,Ewe,Eastern,Separated
522609,2023Q1,226,9,2,Male,Child (Son/Daughter),JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,23,Ewe,,Married (Customary/Traditional)
722609,2023Q3,226,9,1,Female,Head,Primary,MIXED CROP FARMER CULTIVATING MAIZE AND CASSAVA,Private Informal,Own land / farm,62,Ewe,Volta,Widowed
522709,2023Q1,227,9,2,Female,Spouse (Wife/Husband/Living together),Nursery,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT,Private Informal,Own land / farm,37,Ga-Dangme,Eastern,Informal/living together
622707,2023Q2,227,7,1,Male,Head,SSS/SHS,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM COCOYAM AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,29,Ga-Dangme,Eastern,Informal/living together
722709,2023Q3,227,9,1,Male,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND MAIZE AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,44,Ga-Dangme,,Informal/living together
722709,2023Q3,227,9,2,Female,Spouse (Wife/Husband/Living together),Nursery,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,38,Ga-Dangme,Eastern,Informal/living together
722706,2023Q3,227,6,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING SHEEP AND GOAT,Private Informal,Own land / farm,39,Ga-Dangme,,Married (Civil/Ordinance)
622709,2023Q2,227,9,1,Male,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,44,Ga-Dangme,,Informal/living together
722708,2023Q3,227,8,1,Male,Head,JSS/JHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,44,Ga-Dangme,,Informal/living together
622709,2023Q2,227,9,2,Female,Spouse (Wife/Husband/Living together),Nursery,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,37,Ga-Dangme,Eastern,Informal/living together
622707,2023Q2,227,7,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA YAM COCOYAM AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,28,Ga-Dangme,,Informal/living together
622710,2023Q2,227,10,1,Female,Head,Primary,MIXED FARMER CULTIVATING MAIZE AND REARING CHICKEN,Private Informal,Own land / farm,63,Ga-Dangme,Eastern,Widowed
722707,2023Q3,227,7,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,28,Ga-Dangme,,Informal/living together
222712,2022Q2,227,12,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Other land / farm.,46,Ga-Dangme,,Married (Customary/Traditional)
622706,2023Q2,227,6,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA TOMATOES AND REARING GOAT SHEEP AND CHICKEN,Private Informal,Own land / farm,39,Ga-Dangme,,Married (Civil/Ordinance)
222701,2022Q2,227,1,3,Male,Child (Son/Daughter),JSS/JHS,MIXED CROP FARMER AND LIVESTOCK,Private Informal,Other land / farm.,27,Ga-Dangme,,Never married
522706,2023Q1,227,6,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE OKRO AND REARING CHICKEN,Private Informal,Own land / farm,47,Ga-Dangme,Eastern,Married (Civil/Ordinance)
722707,2023Q3,227,7,1,Male,Head,SSS/SHS,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,30,Ga-Dangme,Eastern,Informal/living together
522706,2023Q1,227,6,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE OKRO AND REARING CHICKEN,Private Informal,Own land / farm,39,Ga-Dangme,,Married (Civil/Ordinance)
522710,2023Q1,227,10,1,Female,Head,Primary,MIXED FARMER CULTIVATING CASSAVA AND REARING CHICKEN,Private Informal,Own land / farm,63,Ga-Dangme,,Widowed
522709,2023Q1,227,9,1,Male,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND YAM REARING GOAT,Private Informal,Own land / farm,43,Ga-Dangme,,Informal/living together
622706,2023Q2,227,6,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA TOMATOES AND REARING CHICKEN GOAT AND SHEEP,Private Informal,Own land / farm,47,Ga-Dangme,Eastern,Married (Civil/Ordinance)
722710,2023Q3,227,10,1,Female,Head,Primary,MIXED FARMER CULTIVATING CASSAVA AND REARING GOAT,Private Informal,Own land / farm,64,Ga-Dangme,,Widowed
622819,2023Q2,228,19,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE GROUNDNUTS OKRO AND REARING GOATS,Private Informal,Own land / farm,62,Akan,,Married (Customary/Traditional)
522819,2023Q1,228,19,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING CASSAVA MAIZE AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,62,Akan,Eastern,Married (Customary/Traditional)
722817,2023Q3,228,17,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE AND REARING GOATS,Private Informal,Own land / farm,33,Ga-Dangme,,Never married
622817,2023Q2,228,17,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE AND REARING GOATS,Private Informal,Own land / farm,33,Ga-Dangme,,Never married
522819,2023Q1,228,19,1,Male,Head,Middle,MIXED ANIMAL FARMER CULTIVATING CORN CASSAVA GROUNDNUTS AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,86,Akan,Eastern,Married (Customary/Traditional)
622818,2023Q2,228,18,1,Male,Head,Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND PEPPER AND REARING GOAT,Private Informal,Own land / farm,62,Ga-Dangme,,Married (Customary/Traditional)
722816,2023Q3,228,16,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT AND CHICKEN,Private Informal,Own land / farm,51,Ga-Dangme,Eastern,Married (Customary/Traditional)
722819,2023Q3,228,19,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA GROUNDNUTS AND REARING GOATS,Private Informal,Own land / farm,62,Akan,Eastern,Married (Customary/Traditional)
622818,2023Q2,228,18,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING GOAT,Private Informal,Own land / farm,61,Akan,,Married (Customary/Traditional)
622816,2023Q2,228,16,1,Female,Head,0,MIXED FARMER CULTIVATING MAIZE CASSAVA AND REARING CHICKEN AND GOAT,Private Informal,Own land / farm,51,Ga-Dangme,Eastern,Married (Customary/Traditional)
423603,2022Q4,236,3,3,Female,Parent,Middle,PALM FRUITS AND COCOA FARMER (MIXED CROPPING),Private Informal,Own land / farm,76,Mole-Dagbani,Ashanti.,Widowed
323717,2022Q3,237,17,1,Male,Head,0,MIXED CROP FARMER (COCOA FARMING),Private Informal,Other land / farm.,65,Akan,,Married (Customary/Traditional)
326406,2022Q3,264,6,1,Male,Head,SSS/SHS,COW FARMER (CATTLE FARMER),Private Informal,Other land / farm.,46,Mole-Dagbani,,Married (Islamic)
626406,2023Q2,264,6,1,Male,Head,SSS/SHS,CATTLE FARMER (COW FARMER),Private Informal,Own land / farm,47,Mole-Dagbani,,Married (Islamic)
626914,2023Q2,269,14,1,Male,Head,Secondary,MIXED CROP FARMER (COCOA),Private Informal,Own land / farm,82,Akan,,Divorced
627001,2023Q2,270,1,1,Male,Head,JSS/JHS,MIXED CROP FARMER (MAIZE AND CASHEW),Private Informal,Own land / farm,29,Akan,,Never married
627105,2023Q2,271,5,1,Female,Head,Primary,SUBSISTENCE CROP FARMER (CASSAVA AND PLANTAIN),Private Informal,Own land / farm,68,Akan,,Widowed
527407,2023Q1,274,7,1,Female,Head,Primary,CASSAVA FARMER (SUBSISTENCE CROP FARMER),Private Informal,Own land / farm,45,Akan,Ashanti.,Widowed
627407,2023Q2,274,7,1,Female,Head,Primary,CASSAVA FARMER (SUBSISTENCE FARMER),Private Informal,Own land / farm,45,Akan,Ashanti.,Widowed
327601,2022Q3,276,1,1,Male,Head,JSS/JHS,MIXED CROP FARMER (COCOA FARMING),Private Informal,Other land / farm.,34,Akan,,Married (Customary/Traditional)
727703,2023Q3,277,3,1,Male,Head,JSS/JHS,COCOA FARMER (COCOA FARM CARETAKER),Private Informal,Other land / farm.,42,Akan,Ashanti.,Married (Customary/Traditional)
327806,2022Q3,278,6,2,Female,Spouse (Wife/Husband/Living together),Primary,MIXED CROP FARMER (COCOA FARMING),Private Informal,Own land / farm,41,Akan,Ashanti.,Informal/living together
327805,2022Q3,278,5,1,Male,Head,Middle,MIXED CROP FARMER (COCOA FARMING),Private Informal,Own land / farm,71,Ga-Dangme,Ashanti.,Informal/living together
327806,2022Q3,278,6,1,Male,Head,JSS/JHS,MIXED CROP FARMER (COCOA FARMING),Private Informal,Own land / farm,37,Akan,Ashanti.,Informal/living together
328014,2022Q3,280,14,1,Male,Head,Primary,"COCOA, MIXED CROP FARMER AND ANIMAL FARMER",Private Informal,Other land / farm.,35,Mole-Dagbani,Upper East,Married (Customary/Traditional)
328009,2022Q3,280,9,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"COCOA, MIXED CROP FARMER AND ANIMAL FARMER",Private Informal,Other land / farm.,31,Akan,,Informal/living together
428009,2022Q4,280,9,1,Male,Head,Primary,"COCOA, MIXED CROP FARMER AND ANIMAL FARMER",Private Informal,Other land / farm.,36,Akan,Ashanti.,Informal/living together
328014,2022Q3,280,14,2,Female,Spouse (Wife/Husband/Living together),Kindergarten,"COCOA, MIXED CROP FARMER AND ANIMAL FARMER",Private Informal,Other land / farm.,28,Mole-Dagbani,Upper East,Married (Customary/Traditional)
328009,2022Q3,280,9,1,Male,Head,Primary,"COCOA, MIXED CROP FARMER AND ANIMAL FARMER",Private Informal,Other land / farm.,36,Akan,Ashanti.,Informal/living together
629218,2023Q2,292,18,1,Male,Head,JSS/JHS,MIXED  CROP FARMER (MAIZE),Private Informal,Own land / farm,36,Mole-Dagbani,Upper East,Married (Civil/Ordinance)
729415,2023Q3,294,15,1,Female,Head,JSS/JHS,MIXED CROP FARMER (MAIN IS PLANTAIN),Private Informal,Other land / farm.,28,Mole-Dagbani,Western North,Never married
229611,2022Q2,296,11,1,Male,Head,JSS/JHS,VEGETABLE FARMER ( CABBAGE AND OKRO),Private Informal,Other land / farm.,31,Akan,,Informal/living together
429814,2022Q4,298,14,1,Male,Head,0,MIXED FARMER AND REARING OF ANIMALS,Private Informal,Own land / farm,47,"All Other Tribes (Hausa, Baribari, Zabrama)",Bono East,Married (Customary/Traditional)
230812,2022Q2,308,12,1,Male,Head,Tertiary - Bachelor's Degree,PLANTAIN FARMER (GROWING OF PLANTAIN),Private Informal,Own land / farm,32,Akan,,Informal/living together
231319,2022Q2,313,19,2,Female,Spouse (Wife/Husband/Living together),0,COCOA FARMER HAND,Private Informal,Own land / farm,33,Gurma,Upper East,Married (Customary/Traditional)
431404,2022Q4,314,4,5,Male,Child (Son/Daughter),SSS/SHS,COCOA FARMER HAND,Private Informal,Other land / farm.,20,Akan,,Never married
432306,2022Q4,323,6,1,Male,Head,Middle,COCOA FARMER AND MIXED CROP FARMER,Private Informal,Own land / farm,53,Akan,Ashanti.,Married (Civil/Ordinance)
432302,2022Q4,323,2,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,COCOA FARMER HELPER,Private Informal,Other land / farm.,24,"All Other Tribes (Hausa, Baribari, Zabrama)",Upper West,Married (Customary/Traditional)
332302,2022Q3,323,2,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,COCOA FARMER HELPER,Private Informal,Other land / farm.,24,"All Other Tribes (Hausa, Baribari, Zabrama)",Upper West,Married (Customary/Traditional)
332306,2022Q3,323,6,1,Male,Head,Middle,COCOA FARMER AND MIXED CROP FARMER,Private Informal,Own land / farm,53,Akan,Ashanti.,Married (Civil/Ordinance)
132815,2022Q1,328,15,1,Female,Head,0,"MIXED FARMER ( MAIZE, PEPPER AND SHEEP FARMER)",,Own land / farm,63,Mande,Western North,Widowed
433414,2022Q4,334,14,2,Male,Child (Son/Daughter),JSS/JHS,COCOA FARMER ASSISTANT,Private Informal,Own land / farm,36,Akan,,Never married
334110,2022Q3,341,10,1,Male,Head,0,MIXED CROP FARMER ( TOMATOES AND PEPPER),Private Formal,Own land / farm,57,Akan,,Married (Customary/Traditional)
434107,2022Q4,341,7,1,Male,Head,JSS/JHS,"MIXED CROP FARMER ( TOMATOES,  PEPPER, GARDEN EGGS ETC)",Private Informal,Own land / farm,46,Akan,,Married (Customary/Traditional)
334109,2022Q3,341,9,1,Male,Head,Middle,"MIXED CROP FARMER ( TOMATOES,  GARDEN EGG ETC)",Private Informal,Own land / farm,51,Akan,,Married (Customary/Traditional)
334108,2022Q3,341,8,1,Male,Head,JSS/JHS,"MIXED CROP FARMER ( TOMATOES  , PEPPER,  PLANTAIN  ETC)",Private Informal,Own land / farm,43,Akan,Central.,Married (Customary/Traditional)
334107,2022Q3,341,7,1,Male,Head,JSS/JHS,"MIXED CROP FARMER ( TOMATOES,  PEPPER, GARDEN EGGS ETC)",Private Informal,Own land / farm,46,Akan,,Married (Customary/Traditional)
334106,2022Q3,341,6,1,Male,Head,JSS/JHS,MIXED  CROP  FARMER ( CASSAVA  AND PLANTAIN),Private Informal,Own land / farm,45,Akan,,Married (Customary/Traditional)
434109,2022Q4,341,9,1,Male,Head,Middle,"MIXED CROP FARMER ( TOMATOES,  GARDEN EGG ETC)",Private Informal,Own land / farm,51,Akan,,Married (Customary/Traditional)
434702,2022Q4,347,2,5,Male,Child (Son/Daughter),SSS/SHS,COCOA FARMER ASSISTANT,Private Informal,Own land / farm,23,Akan,,Never married
434902,2022Q4,349,2,1,Male,Head,0,MIXED CROP FARMER  ( CASSAVA AND PLANTAIN),Private Informal,Own land / farm,81,Akan,Ashanti.,Widowed
434912,2022Q4,349,12,1,Male,Head,Middle,"MIXED CROP FARMER ( GARDEN EGGS, PEPPER  ETC )",Private Informal,Own land / farm,62,Akan,Ashanti.,Informal/living together
434913,2022Q4,349,13,1,Female,Head,Middle,MIXED CROP  FARMER (PLANTAIN AND CASSAVA ),Private Informal,Own land / farm,50,Akan,Ashanti.,Separated
334913,2022Q3,349,13,1,Female,Head,Middle,MIXED CROP  FARMER (PLANTAIN AND CASSAVA ),Private Informal,Own land / farm,50,Akan,Ashanti.,Separated
434907,2022Q4,349,7,2,Female,Parent,Primary,MIXED CROP FARMER(CASSAVA AND PLANTAIN FARMER ),Private Informal,Own land / farm,50,Akan,,Separated
334902,2022Q3,349,2,1,Male,Head,0,MIXED CROP FARMER  ( CASSAVA AND PLANTAIN),Private Informal,Own land / farm,81,Akan,Ashanti.,Widowed
334907,2022Q3,349,7,2,Female,Parent,Primary,MIXED CROP FARMER(CASSAVA AND PLANTAIN FARMER ),Private Informal,Own land / farm,50,Akan,,Separated
235021,2022Q2,350,21,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER RICE ,MAIZE AND PLANTAIN",Private Informal,Other land / farm.,33,Mole-Dagbani,Ahafo,Married (Customary/Traditional)
435107,2022Q4,351,7,1,Male,Head,JSS/JHS,"MIXED CROP FARMER ,TOMATOES, PEPPER,GINGER, PLANTEIN AND CASSAVA",Private Informal,Own land / farm,34,Akan,Ashanti.,Informal/living together
435106,2022Q4,351,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER GINGER, PEPPER, PLANTEIN AND CASSAVA",Private Informal,Other land / farm.,36,Mole-Dagbani,,Informal/living together
235611,2022Q2,356,11,2,Female,Child (Son/Daughter),0,MIXED CROP FARMER ( PLANTAIN AND  CASSAVA),Private Informal,Other land / farm.,60,Akan,,Married (Civil/Ordinance)
235611,2022Q2,356,11,3,Male,Grandchild,Primary,MIXED CROP FARMER ( PEPER AND TOMATOES),Private Informal,Own land / farm,63,Akan,,Married (Civil/Ordinance)
535809,2023Q1,358,9,2,Female,Spouse (Wife/Husband/Living together),0,MIXED CROP FARMER ( CASSAVA AND PLANTAIN),Private Informal,Other land / farm.,53,Akan,,Married (Customary/Traditional)
735815,2023Q3,358,15,2,Female,Child (Son/Daughter),Secondary,"MIXED CROP FARMER CASSAVA, OKRO AND PEPPER",Private Informal,Own land / farm,53,Akan,,Divorced
535809,2023Q1,358,9,1,Male,Head,Primary,MIXED CROP FARMER ( CASSAVA AND PLANTAIN),Private Informal,Own land / farm,58,Akan,Ashanti.,Married (Customary/Traditional)
535809,2023Q1,358,9,3,Female,Child (Son/Daughter),JSS/JHS,MIXED CROP FARMER ( CASSAVA AND PLANTAIN),Private Informal,Other land / farm.,19,Akan,,Never married
336019,2022Q3,360,19,1,Female,Head,Primary,"MIXED CROP FARMER ( CASSAVA,  PLANTAIN,  PEPPER  ETC)",Private Informal,Own land / farm,67,Akan,,Divorced
436013,2022Q4,360,13,5,Male,Spouse (Wife/Husband/Living together),Middle,"MIXED CROP FARMER ( CASSAVA,  PLANTAIN,  PEPPER ETC)",Private Informal,Own land / farm,65,Akan,,Married (Customary/Traditional)
